SDG Goal,SDG Goal Name,Indicator Code,Metric Name,Geography,Level,Year,Value,Unit,Source,Projected?
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2029,"460,810.08",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2037,"773,973.01",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2047,"1,165,426.68",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2060,"1,674,316.44",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2025,"713,507.44",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2029,"1,058,273.04",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2037,"1,747,804.24",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2047,"2,609,718.24",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2060,"3,730,206.44",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2025,0,Per lakh population,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2029,0,Per lakh population,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2037,0,Per lakh population,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2047,0,Per lakh population,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2060,0,Per lakh population,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2025,"22,176.33",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2029,"27,836.07",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2037,"39,155.53",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2047,"53,304.87",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2060,"71,699.00",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2025,0,%,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2029,0,%,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2037,0,%,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2047,0,%,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2060,0,%,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2025,"1,085.19",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2029,"1,139.13",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2037,"1,246.99",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2047,"1,381.83",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2060,"1,557.11",Number,Projection,YES
9,"Industry, Innovation & Infrastructure",SDG9.9.1.1,% of rural habitations connected by all weather road,Wardha,District,2016,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.1,% of rural habitations connected by all weather road,Wardha,District,2017,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.1,% of rural habitations connected by all weather road,Wardha,District,2018,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.1,% of rural habitations connected by all weather road,Wardha,District,2019,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.1,% of rural habitations connected by all weather road,Wardha,District,2020,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.1,% of rural habitations connected by all weather road,Wardha,District,2021,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.1,% of rural habitations connected by all weather road,Wardha,District,2022,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.1,% of rural habitations connected by all weather road,Wardha,District,2023,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.1,% of rural habitations connected by all weather road,Wardha,District,2024,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.2,Broadband-connected Gram Panchayats,Arvi,Taluka,2024,42,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.2,Broadband-connected Gram Panchayats,Wardha,Taluka,2024,35,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.4.1,Green Category Units,Arvi,Taluka,2024,66,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.4.1,Green Category Units,Wardha,Taluka,2024,262,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.3,Gross Value Added (GVA) by industries sector (%),Wardha,District,2016,27.89,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.3,Gross Value Added (GVA) by industries sector (%),Wardha,District,2017,25.26,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.3,Gross Value Added (GVA) by industries sector (%),Wardha,District,2018,26.3,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.3,Gross Value Added (GVA) by industries sector (%),Wardha,District,2019,25.24,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.3,Gross Value Added (GVA) by industries sector (%),Wardha,District,2020,23.31,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.3,Gross Value Added (GVA) by industries sector (%),Wardha,District,2021,23.91,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.3,Gross Value Added (GVA) by industries sector (%),Wardha,District,2022,23.28,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.3,Gross Value Added (GVA) by industries sector (%),Wardha,District,2023,21.88,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,MSRTC Buses in Operation,Wardha,District,2024,206,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.4,Major District Roads (km),Wardha,District,2024,"1,043.00",km,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.4,Major District Roads Length (km),Arvi,Taluka,2024,91.97,km,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.4,National Highway Length (km),Arvi,Taluka,2024,77.14,km,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.4,National Highway Length (km),Wardha,District,2024,522.74,km,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.2,No. of factory workers per lakh population,Wardha,District,2016,"1,727.88",Per lakh population,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.2,No. of factory workers per lakh population,Wardha,District,2017,"1,539.71",Per lakh population,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.2,No. of factory workers per lakh population,Wardha,District,2018,"1,454.36",Per lakh population,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.2,No. of factory workers per lakh population,Wardha,District,2019,"1,421.30",Per lakh population,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.2,No. of factory workers per lakh population,Wardha,District,2020,"1,331.69",Per lakh population,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.2,No. of factory workers per lakh population,Wardha,District,2021,"1,345.52",Per lakh population,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.2,No. of factory workers per lakh population,Wardha,District,2022,"1,398.83",Per lakh population,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.2,No. of factory workers per lakh population,Wardha,District,2023,"1,428.88",Per lakh population,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.2,No. of factory workers per lakh population,Wardha,District,2024,"1,540.94",Per lakh population,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.1,No. of factory workers per working factory,Wardha,District,2016,100.8,Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.1,No. of factory workers per working factory,Wardha,District,2017,103.48,Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.1,No. of factory workers per working factory,Wardha,District,2018,101.53,Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.1,No. of factory workers per working factory,Wardha,District,2019,114.47,Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.1,No. of factory workers per working factory,Wardha,District,2020,157.16,Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.1,No. of factory workers per working factory,Wardha,District,2021,156.11,Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.1,No. of factory workers per working factory,Wardha,District,2022,151.05,Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.1,No. of factory workers per working factory,Wardha,District,2023,158.88,Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.2.1,No. of factory workers per working factory,Wardha,District,2024,165.99,Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.5,Number of Gram Panchayats,Arvi,Taluka,2024,31,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.5,Number of Gram Panchayats,Wardha,Taluka,2024,41,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.5,Number of Villages,Arvi,Taluka,2024,220,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.5,Number of Villages,Wardha,Taluka,2024,148,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.4.1,Orange Category Units,Arvi,Taluka,2024,31,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.4.1,Orange Category Units,Wardha,Taluka,2024,180,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.4,Other District Roads (km),Wardha,District,2024,"2,207.00",km,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.4,Other District Roads Length (km),Arvi,Taluka,2024,484.4,km,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,Population served per day by bus service of MSRTC,Wardha,District,2016,"123,000.00",Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,Population served per day by bus service of MSRTC,Wardha,District,2017,"126,000.00",Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,Population served per day by bus service of MSRTC,Wardha,District,2018,"126,000.00",Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,Population served per day by bus service of MSRTC,Wardha,District,2019,"121,000.00",Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,Population served per day by bus service of MSRTC,Wardha,District,2020,"114,000.00",Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,Population served per day by bus service of MSRTC,Wardha,District,2021,"33,000.00",Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,Population served per day by bus service of MSRTC,Wardha,District,2022,"21,000.00",Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,Population served per day by bus service of MSRTC,Wardha,District,2023,"96,000.00",Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.3,Population served per day by bus service of MSRTC,Wardha,District,2024,"105,000.00",Number,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Common Services Centres (%),Wardha,District,2016,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Common Services Centres (%),Wardha,District,2017,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Common Services Centres (%),Wardha,District,2018,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Common Services Centres (%),Wardha,District,2019,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Common Services Centres (%),Wardha,District,2020,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Common Services Centres (%),Wardha,District,2021,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Common Services Centres (%),Wardha,District,2022,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Common Services Centres (%),Wardha,District,2023,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Common Services Centres (%),Wardha,District,2024,100,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Internet connections (%),Wardha,District,2016,77.16,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Internet connections (%),Wardha,District,2017,77.16,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Internet connections (%),Wardha,District,2018,77.74,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Internet connections (%),Wardha,District,2019,77.74,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Internet connections (%),Wardha,District,2020,77.74,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Internet connections (%),Wardha,District,2021,77.74,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Internet connections (%),Wardha,District,2022,77.74,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Internet connections (%),Wardha,District,2023,77.74,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.c.1,Proportion of Gram Panchayats with Internet connections (%),Wardha,District,2024,77.74,%,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.4.1,Red Category Units,Arvi,Taluka,2024,10,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.4.1,Red Category Units,Wardha,Taluka,2024,39,Number,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road Density (km per 100 sq km),Arvi,Taluka,2024,105.26,Per 100 sq.km.,SER,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road density (road length per 100 sq.km. of geographical area),Wardha,District,2016,89.62,Per 100 sq.km.,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road density (road length per 100 sq.km. of geographical area),Wardha,District,2017,96.1,Per 100 sq.km.,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road density (road length per 100 sq.km. of geographical area),Wardha,District,2018,104.12,Per 100 sq.km.,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road density (road length per 100 sq.km. of geographical area),Wardha,District,2019,104.39,Per 100 sq.km.,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road density (road length per 100 sq.km. of geographical area),Wardha,District,2020,105.56,Per 100 sq.km.,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road density (road length per 100 sq.km. of geographical area),Wardha,District,2021,105.63,Per 100 sq.km.,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road density (road length per 100 sq.km. of geographical area),Wardha,District,2022,105.72,Per 100 sq.km.,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road density (road length per 100 sq.km. of geographical area),Wardha,District,2023,106.65,Per 100 sq.km.,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road density (road length per 100 sq.km. of geographical area),Wardha,District,2024,108.89,Per 100 sq.km.,MahaSDB,no
9,"Industry, Innovation & Infrastructure",SDG9.9.1.2,Road per Lakh Population (km),Wardha,District,2024,528,km per lakh,SER,no
